street,label,location,heading,pitch,fov,radius,bottom_crop,source,sample_location,pano_id,pano_lat,pano_lng,pano_date,status,group_id,created_at
auto_5492,auto_Yv-GSFjd3L0ZmPmmRPDy1w_h315,"45.3913079,-75.6588372",315,0,90,50,30,auto_sampler,"45.3909812,-75.6588520",Yv-GSFjd3L0ZmPmmRPDy1w,45.39130790399348,-75.6588371775676,2024-10,ok,Yv-GSFjd3L0ZmPmmRPDy1w,2026-02-28T21:28:56.009Z
auto_5493,auto_Yv-GSFjd3L0ZmPmmRPDy1w_h0,"45.3913079,-75.6588372",0,0,90,50,30,auto_sampler,"45.3909812,-75.6588520",Yv-GSFjd3L0ZmPmmRPDy1w,45.39130790399348,-75.6588371775676,2024-10,ok,Yv-GSFjd3L0ZmPmmRPDy1w,2026-02-28T21:28:56.009Z
auto_5494,auto_Yv-GSFjd3L0ZmPmmRPDy1w_h45,"45.3913079,-75.6588372",45,0,90,50,30,auto_sampler,"45.3909812,-75.6588520",Yv-GSFjd3L0ZmPmmRPDy1w,45.39130790399348,-75.6588371775676,2024-10,ok,Yv-GSFjd3L0ZmPmmRPDy1w,2026-02-28T21:28:56.009Z
auto_5495,auto_Yv-GSFjd3L0ZmPmmRPDy1w_h90,"45.3913079,-75.6588372",90,0,90,50,30,auto_sampler,"45.3909812,-75.6588520",Yv-GSFjd3L0ZmPmmRPDy1w,45.39130790399348,-75.6588371775676,2024-10,ok,Yv-GSFjd3L0ZmPmmRPDy1w,2026-02-28T21:28:56.009Z
auto_5496,auto_Yv-GSFjd3L0ZmPmmRPDy1w_h135,"45.3913079,-75.6588372",135,0,90,50,30,auto_sampler,"45.3909812,-75.6588520",Yv-GSFjd3L0ZmPmmRPDy1w,45.39130790399348,-75.6588371775676,2024-10,ok,Yv-GSFjd3L0ZmPmmRPDy1w,2026-02-28T21:28:56.009Z
auto_5497,auto_CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF_h180,"45.4068367,-75.6919550",180,0,90,50,30,auto_sampler,"45.4065453,-75.6916326",CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF,45.40683670089636,-75.6919550027631,2017-07,ok,CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF,2026-02-28T21:28:56.154Z
auto_5498,auto_CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF_h225,"45.4068367,-75.6919550",225,0,90,50,30,auto_sampler,"45.4065453,-75.6916326",CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF,45.40683670089636,-75.6919550027631,2017-07,ok,CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF,2026-02-28T21:28:56.154Z
auto_5499,auto_CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF_h270,"45.4068367,-75.6919550",270,0,90,50,30,auto_sampler,"45.4065453,-75.6916326",CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF,45.40683670089636,-75.6919550027631,2017-07,ok,CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF,2026-02-28T21:28:56.154Z
auto_5500,auto_CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF_h315,"45.4068367,-75.6919550",315,0,90,50,30,auto_sampler,"45.4065453,-75.6916326",CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF,45.40683670089636,-75.6919550027631,2017-07,ok,CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF,2026-02-28T21:28:56.154Z
auto_5501,auto_CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF_h0,"45.4068367,-75.6919550",0,0,90,50,30,auto_sampler,"45.4065453,-75.6916326",CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF,45.40683670089636,-75.6919550027631,2017-07,ok,CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF,2026-02-28T21:28:56.154Z
auto_5502,auto_CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF_h45,"45.4068367,-75.6919550",45,0,90,50,30,auto_sampler,"45.4065453,-75.6916326",CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF,45.40683670089636,-75.6919550027631,2017-07,ok,CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF,2026-02-28T21:28:56.154Z
auto_5503,auto_CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF_h90,"45.4068367,-75.6919550",90,0,90,50,30,auto_sampler,"45.4065453,-75.6916326",CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF,45.40683670089636,-75.6919550027631,2017-07,ok,CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF,2026-02-28T21:28:56.154Z
auto_5504,auto_CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF_h135,"45.4068367,-75.6919550",135,0,90,50,30,auto_sampler,"45.4065453,-75.6916326",CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF,45.40683670089636,-75.6919550027631,2017-07,ok,CAoSF0NJSE0wb2dLRUlDQWdJRHF2YWZpaEFF,2026-02-28T21:28:56.154Z
auto_5505,auto_v3te4OKcoYHcMeCfFK3p2A_h180,"45.4036300,-75.6976372",180,0,90,50,30,auto_sampler,"45.4034073,-75.6974596",v3te4OKcoYHcMeCfFK3p2A,45.40362997211896,-75.69763720404251,2024-10,ok,v3te4OKcoYHcMeCfFK3p2A,2026-02-28T21:28:56.429Z
auto_5506,auto_v3te4OKcoYHcMeCfFK3p2A_h225,"45.4036300,-75.6976372",225,0,90,50,30,auto_sampler,"45.4034073,-75.6974596",v3te4OKcoYHcMeCfFK3p2A,45.40362997211896,-75.69763720404251,2024-10,ok,v3te4OKcoYHcMeCfFK3p2A,2026-02-28T21:28:56.429Z
auto_5507,auto_v3te4OKcoYHcMeCfFK3p2A_h270,"45.4036300,-75.6976372",270,0,90,50,30,auto_sampler,"45.4034073,-75.6974596",v3te4OKcoYHcMeCfFK3p2A,45.40362997211896,-75.69763720404251,2024-10,ok,v3te4OKcoYHcMeCfFK3p2A,2026-02-28T21:28:56.429Z
auto_5508,auto_v3te4OKcoYHcMeCfFK3p2A_h315,"45.4036300,-75.6976372",315,0,90,50,30,auto_sampler,"45.4034073,-75.6974596",v3te4OKcoYHcMeCfFK3p2A,45.40362997211896,-75.69763720404251,2024-10,ok,v3te4OKcoYHcMeCfFK3p2A,2026-02-28T21:28:56.429Z
auto_5509,auto_v3te4OKcoYHcMeCfFK3p2A_h0,"45.4036300,-75.6976372",0,0,90,50,30,auto_sampler,"45.4034073,-75.6974596",v3te4OKcoYHcMeCfFK3p2A,45.40362997211896,-75.69763720404251,2024-10,ok,v3te4OKcoYHcMeCfFK3p2A,2026-02-28T21:28:56.429Z
auto_5510,auto_v3te4OKcoYHcMeCfFK3p2A_h45,"45.4036300,-75.6976372",45,0,90,50,30,auto_sampler,"45.4034073,-75.6974596",v3te4OKcoYHcMeCfFK3p2A,45.40362997211896,-75.69763720404251,2024-10,ok,v3te4OKcoYHcMeCfFK3p2A,2026-02-28T21:28:56.429Z
auto_5511,auto_v3te4OKcoYHcMeCfFK3p2A_h90,"45.4036300,-75.6976372",90,0,90,50,30,auto_sampler,"45.4034073,-75.6974596",v3te4OKcoYHcMeCfFK3p2A,45.40362997211896,-75.69763720404251,2024-10,ok,v3te4OKcoYHcMeCfFK3p2A,2026-02-28T21:28:56.429Z
auto_5512,auto_v3te4OKcoYHcMeCfFK3p2A_h135,"45.4036300,-75.6976372",135,0,90,50,30,auto_sampler,"45.4034073,-75.6974596",v3te4OKcoYHcMeCfFK3p2A,45.40362997211896,-75.69763720404251,2024-10,ok,v3te4OKcoYHcMeCfFK3p2A,2026-02-28T21:28:56.429Z
auto_5513,auto_ykDFedGnXpaxglvkCqEPcw_h180,"45.3499055,-75.7538239",180,0,90,50,30,auto_sampler,"45.3499012,-75.7538918",ykDFedGnXpaxglvkCqEPcw,45.34990549710447,-75.75382388569793,2023-07,ok,ykDFedGnXpaxglvkCqEPcw,2026-02-28T21:28:56.544Z
auto_5514,auto_ykDFedGnXpaxglvkCqEPcw_h225,"45.3499055,-75.7538239",225,0,90,50,30,auto_sampler,"45.3499012,-75.7538918",ykDFedGnXpaxglvkCqEPcw,45.34990549710447,-75.75382388569793,2023-07,ok,ykDFedGnXpaxglvkCqEPcw,2026-02-28T21:28:56.544Z
auto_5515,auto_ykDFedGnXpaxglvkCqEPcw_h270,"45.3499055,-75.7538239",270,0,90,50,30,auto_sampler,"45.3499012,-75.7538918",ykDFedGnXpaxglvkCqEPcw,45.34990549710447,-75.75382388569793,2023-07,ok,ykDFedGnXpaxglvkCqEPcw,2026-02-28T21:28:56.544Z
auto_5516,auto_ykDFedGnXpaxglvkCqEPcw_h315,"45.3499055,-75.7538239",315,0,90,50,30,auto_sampler,"45.3499012,-75.7538918",ykDFedGnXpaxglvkCqEPcw,45.34990549710447,-75.75382388569793,2023-07,ok,ykDFedGnXpaxglvkCqEPcw,2026-02-28T21:28:56.544Z
auto_5517,auto_ykDFedGnXpaxglvkCqEPcw_h0,"45.3499055,-75.7538239",0,0,90,50,30,auto_sampler,"45.3499012,-75.7538918",ykDFedGnXpaxglvkCqEPcw,45.34990549710447,-75.75382388569793,2023-07,ok,ykDFedGnXpaxglvkCqEPcw,2026-02-28T21:28:56.544Z
auto_5518,auto_ykDFedGnXpaxglvkCqEPcw_h45,"45.3499055,-75.7538239",45,0,90,50,30,auto_sampler,"45.3499012,-75.7538918",ykDFedGnXpaxglvkCqEPcw,45.34990549710447,-75.75382388569793,2023-07,ok,ykDFedGnXpaxglvkCqEPcw,2026-02-28T21:28:56.544Z
auto_5519,auto_ykDFedGnXpaxglvkCqEPcw_h90,"45.3499055,-75.7538239",90,0,90,50,30,auto_sampler,"45.3499012,-75.7538918",ykDFedGnXpaxglvkCqEPcw,45.34990549710447,-75.75382388569793,2023-07,ok,ykDFedGnXpaxglvkCqEPcw,2026-02-28T21:28:56.544Z
auto_5520,auto_ykDFedGnXpaxglvkCqEPcw_h135,"45.3499055,-75.7538239",135,0,90,50,30,auto_sampler,"45.3499012,-75.7538918",ykDFedGnXpaxglvkCqEPcw,45.34990549710447,-75.75382388569793,2023-07,ok,ykDFedGnXpaxglvkCqEPcw,2026-02-28T21:28:56.544Z
auto_5521,auto_0m_hmrV1D-flCFgMwx--tw_h180,"45.3481953,-75.7544757",180,0,90,50,30,auto_sampler,"45.3482245,-75.7545356",0m_hmrV1D-flCFgMwx--tw,45.34819531284572,-75.75447571877395,2023-07,ok,0m_hmrV1D-flCFgMwx--tw,2026-02-28T21:28:56.676Z
auto_5522,auto_0m_hmrV1D-flCFgMwx--tw_h225,"45.3481953,-75.7544757",225,0,90,50,30,auto_sampler,"45.3482245,-75.7545356",0m_hmrV1D-flCFgMwx--tw,45.34819531284572,-75.75447571877395,2023-07,ok,0m_hmrV1D-flCFgMwx--tw,2026-02-28T21:28:56.676Z
auto_5523,auto_0m_hmrV1D-flCFgMwx--tw_h270,"45.3481953,-75.7544757",270,0,90,50,30,auto_sampler,"45.3482245,-75.7545356",0m_hmrV1D-flCFgMwx--tw,45.34819531284572,-75.75447571877395,2023-07,ok,0m_hmrV1D-flCFgMwx--tw,2026-02-28T21:28:56.676Z
auto_5524,auto_0m_hmrV1D-flCFgMwx--tw_h315,"45.3481953,-75.7544757",315,0,90,50,30,auto_sampler,"45.3482245,-75.7545356",0m_hmrV1D-flCFgMwx--tw,45.34819531284572,-75.75447571877395,2023-07,ok,0m_hmrV1D-flCFgMwx--tw,2026-02-28T21:28:56.676Z
auto_5525,auto_0m_hmrV1D-flCFgMwx--tw_h0,"45.3481953,-75.7544757",0,0,90,50,30,auto_sampler,"45.3482245,-75.7545356",0m_hmrV1D-flCFgMwx--tw,45.34819531284572,-75.75447571877395,2023-07,ok,0m_hmrV1D-flCFgMwx--tw,2026-02-28T21:28:56.676Z
auto_5526,auto_0m_hmrV1D-flCFgMwx--tw_h45,"45.3481953,-75.7544757",45,0,90,50,30,auto_sampler,"45.3482245,-75.7545356",0m_hmrV1D-flCFgMwx--tw,45.34819531284572,-75.75447571877395,2023-07,ok,0m_hmrV1D-flCFgMwx--tw,2026-02-28T21:28:56.676Z
auto_5527,auto_0m_hmrV1D-flCFgMwx--tw_h90,"45.3481953,-75.7544757",90,0,90,50,30,auto_sampler,"45.3482245,-75.7545356",0m_hmrV1D-flCFgMwx--tw,45.34819531284572,-75.75447571877395,2023-07,ok,0m_hmrV1D-flCFgMwx--tw,2026-02-28T21:28:56.676Z
auto_5528,auto_0m_hmrV1D-flCFgMwx--tw_h135,"45.3481953,-75.7544757",135,0,90,50,30,auto_sampler,"45.3482245,-75.7545356",0m_hmrV1D-flCFgMwx--tw,45.34819531284572,-75.75447571877395,2023-07,ok,0m_hmrV1D-flCFgMwx--tw,2026-02-28T21:28:56.676Z
auto_5529,auto_yUE3alOp1ihT_FEC3f9aOQ_h180,"45.4426120,-75.6471702",180,0,90,50,30,auto_sampler,"45.4426009,-75.6469925",yUE3alOp1ihT_FEC3f9aOQ,45.44261200256766,-75.64717019376477,2024-11,ok,yUE3alOp1ihT_FEC3f9aOQ,2026-02-28T21:28:56.772Z
auto_5530,auto_yUE3alOp1ihT_FEC3f9aOQ_h225,"45.4426120,-75.6471702",225,0,90,50,30,auto_sampler,"45.4426009,-75.6469925",yUE3alOp1ihT_FEC3f9aOQ,45.44261200256766,-75.64717019376477,2024-11,ok,yUE3alOp1ihT_FEC3f9aOQ,2026-02-28T21:28:56.772Z
auto_5531,auto_yUE3alOp1ihT_FEC3f9aOQ_h270,"45.4426120,-75.6471702",270,0,90,50,30,auto_sampler,"45.4426009,-75.6469925",yUE3alOp1ihT_FEC3f9aOQ,45.44261200256766,-75.64717019376477,2024-11,ok,yUE3alOp1ihT_FEC3f9aOQ,2026-02-28T21:28:56.772Z
auto_5532,auto_yUE3alOp1ihT_FEC3f9aOQ_h315,"45.4426120,-75.6471702",315,0,90,50,30,auto_sampler,"45.4426009,-75.6469925",yUE3alOp1ihT_FEC3f9aOQ,45.44261200256766,-75.64717019376477,2024-11,ok,yUE3alOp1ihT_FEC3f9aOQ,2026-02-28T21:28:56.772Z
auto_5533,auto_yUE3alOp1ihT_FEC3f9aOQ_h0,"45.4426120,-75.6471702",0,0,90,50,30,auto_sampler,"45.4426009,-75.6469925",yUE3alOp1ihT_FEC3f9aOQ,45.44261200256766,-75.64717019376477,2024-11,ok,yUE3alOp1ihT_FEC3f9aOQ,2026-02-28T21:28:56.772Z
auto_5534,auto_yUE3alOp1ihT_FEC3f9aOQ_h45,"45.4426120,-75.6471702",45,0,90,50,30,auto_sampler,"45.4426009,-75.6469925",yUE3alOp1ihT_FEC3f9aOQ,45.44261200256766,-75.64717019376477,2024-11,ok,yUE3alOp1ihT_FEC3f9aOQ,2026-02-28T21:28:56.772Z
auto_5535,auto_yUE3alOp1ihT_FEC3f9aOQ_h90,"45.4426120,-75.6471702",90,0,90,50,30,auto_sampler,"45.4426009,-75.6469925",yUE3alOp1ihT_FEC3f9aOQ,45.44261200256766,-75.64717019376477,2024-11,ok,yUE3alOp1ihT_FEC3f9aOQ,2026-02-28T21:28:56.772Z
auto_5536,auto_yUE3alOp1ihT_FEC3f9aOQ_h135,"45.4426120,-75.6471702",135,0,90,50,30,auto_sampler,"45.4426009,-75.6469925",yUE3alOp1ihT_FEC3f9aOQ,45.44261200256766,-75.64717019376477,2024-11,ok,yUE3alOp1ihT_FEC3f9aOQ,2026-02-28T21:28:56.772Z
auto_5537,auto_gr0RVjew9jhCG8ORwQ2lIw_h180,"45.3563579,-75.7072521",180,0,90,50,30,auto_sampler,"45.3566493,-75.7073970",gr0RVjew9jhCG8ORwQ2lIw,45.35635788643651,-75.70725212426528,2024-10,ok,gr0RVjew9jhCG8ORwQ2lIw,2026-02-28T21:28:56.852Z
auto_5538,auto_gr0RVjew9jhCG8ORwQ2lIw_h225,"45.3563579,-75.7072521",225,0,90,50,30,auto_sampler,"45.3566493,-75.7073970",gr0RVjew9jhCG8ORwQ2lIw,45.35635788643651,-75.70725212426528,2024-10,ok,gr0RVjew9jhCG8ORwQ2lIw,2026-02-28T21:28:56.852Z
auto_5539,auto_gr0RVjew9jhCG8ORwQ2lIw_h270,"45.3563579,-75.7072521",270,0,90,50,30,auto_sampler,"45.3566493,-75.7073970",gr0RVjew9jhCG8ORwQ2lIw,45.35635788643651,-75.70725212426528,2024-10,ok,gr0RVjew9jhCG8ORwQ2lIw,2026-02-28T21:28:56.852Z
auto_5540,auto_gr0RVjew9jhCG8ORwQ2lIw_h315,"45.3563579,-75.7072521",315,0,90,50,30,auto_sampler,"45.3566493,-75.7073970",gr0RVjew9jhCG8ORwQ2lIw,45.35635788643651,-75.70725212426528,2024-10,ok,gr0RVjew9jhCG8ORwQ2lIw,2026-02-28T21:28:56.852Z
auto_5541,auto_gr0RVjew9jhCG8ORwQ2lIw_h0,"45.3563579,-75.7072521",0,0,90,50,30,auto_sampler,"45.3566493,-75.7073970",gr0RVjew9jhCG8ORwQ2lIw,45.35635788643651,-75.70725212426528,2024-10,ok,gr0RVjew9jhCG8ORwQ2lIw,2026-02-28T21:28:56.852Z
auto_5542,auto_gr0RVjew9jhCG8ORwQ2lIw_h45,"45.3563579,-75.7072521",45,0,90,50,30,auto_sampler,"45.3566493,-75.7073970",gr0RVjew9jhCG8ORwQ2lIw,45.35635788643651,-75.70725212426528,2024-10,ok,gr0RVjew9jhCG8ORwQ2lIw,2026-02-28T21:28:56.852Z
auto_5543,auto_gr0RVjew9jhCG8ORwQ2lIw_h90,"45.3563579,-75.7072521",90,0,90,50,30,auto_sampler,"45.3566493,-75.7073970",gr0RVjew9jhCG8ORwQ2lIw,45.35635788643651,-75.70725212426528,2024-10,ok,gr0RVjew9jhCG8ORwQ2lIw,2026-02-28T21:28:56.852Z
auto_5544,auto_gr0RVjew9jhCG8ORwQ2lIw_h135,"45.3563579,-75.7072521",135,0,90,50,30,auto_sampler,"45.3566493,-75.7073970",gr0RVjew9jhCG8ORwQ2lIw,45.35635788643651,-75.70725212426528,2024-10,ok,gr0RVjew9jhCG8ORwQ2lIw,2026-02-28T21:28:56.852Z
auto_5545,auto_CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc__h180,"45.3858337,-75.6977768",180,0,90,50,30,auto_sampler,"45.3858740,-75.6982983",CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc.,45.38583367110705,-75.69777677306139,2020-08,ok,CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc.,2026-02-28T21:28:56.957Z
auto_5546,auto_CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc__h225,"45.3858337,-75.6977768",225,0,90,50,30,auto_sampler,"45.3858740,-75.6982983",CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc.,45.38583367110705,-75.69777677306139,2020-08,ok,CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc.,2026-02-28T21:28:56.957Z
auto_5547,auto_CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc__h270,"45.3858337,-75.6977768",270,0,90,50,30,auto_sampler,"45.3858740,-75.6982983",CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc.,45.38583367110705,-75.69777677306139,2020-08,ok,CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc.,2026-02-28T21:28:56.957Z
auto_5548,auto_CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc__h315,"45.3858337,-75.6977768",315,0,90,50,30,auto_sampler,"45.3858740,-75.6982983",CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc.,45.38583367110705,-75.69777677306139,2020-08,ok,CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc.,2026-02-28T21:28:56.957Z
auto_5549,auto_CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc__h0,"45.3858337,-75.6977768",0,0,90,50,30,auto_sampler,"45.3858740,-75.6982983",CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc.,45.38583367110705,-75.69777677306139,2020-08,ok,CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc.,2026-02-28T21:28:56.957Z
auto_5550,auto_CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc__h45,"45.3858337,-75.6977768",45,0,90,50,30,auto_sampler,"45.3858740,-75.6982983",CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc.,45.38583367110705,-75.69777677306139,2020-08,ok,CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc.,2026-02-28T21:28:56.957Z
auto_5551,auto_CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc__h90,"45.3858337,-75.6977768",90,0,90,50,30,auto_sampler,"45.3858740,-75.6982983",CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc.,45.38583367110705,-75.69777677306139,2020-08,ok,CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc.,2026-02-28T21:28:56.957Z
auto_5552,auto_CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc__h135,"45.3858337,-75.6977768",135,0,90,50,30,auto_sampler,"45.3858740,-75.6982983",CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc.,45.38583367110705,-75.69777677306139,2020-08,ok,CAoSFkNJSE0wb2dLRUlDQWdJQ0NwLWlnVnc.,2026-02-28T21:28:56.957Z
auto_5553,auto_eQm8ndGZ4IA9Ub0qptGelg_h180,"45.4396152,-75.6799153",180,0,90,50,30,auto_sampler,"45.4396381,-75.6798385",eQm8ndGZ4IA9Ub0qptGelg,45.43961522299486,-75.67991528682964,2024-09,ok,eQm8ndGZ4IA9Ub0qptGelg,2026-02-28T21:28:57.192Z
auto_5554,auto_eQm8ndGZ4IA9Ub0qptGelg_h225,"45.4396152,-75.6799153",225,0,90,50,30,auto_sampler,"45.4396381,-75.6798385",eQm8ndGZ4IA9Ub0qptGelg,45.43961522299486,-75.67991528682964,2024-09,ok,eQm8ndGZ4IA9Ub0qptGelg,2026-02-28T21:28:57.192Z
auto_5555,auto_eQm8ndGZ4IA9Ub0qptGelg_h270,"45.4396152,-75.6799153",270,0,90,50,30,auto_sampler,"45.4396381,-75.6798385",eQm8ndGZ4IA9Ub0qptGelg,45.43961522299486,-75.67991528682964,2024-09,ok,eQm8ndGZ4IA9Ub0qptGelg,2026-02-28T21:28:57.192Z
auto_5556,auto_eQm8ndGZ4IA9Ub0qptGelg_h315,"45.4396152,-75.6799153",315,0,90,50,30,auto_sampler,"45.4396381,-75.6798385",eQm8ndGZ4IA9Ub0qptGelg,45.43961522299486,-75.67991528682964,2024-09,ok,eQm8ndGZ4IA9Ub0qptGelg,2026-02-28T21:28:57.192Z
auto_5557,auto_eQm8ndGZ4IA9Ub0qptGelg_h0,"45.4396152,-75.6799153",0,0,90,50,30,auto_sampler,"45.4396381,-75.6798385",eQm8ndGZ4IA9Ub0qptGelg,45.43961522299486,-75.67991528682964,2024-09,ok,eQm8ndGZ4IA9Ub0qptGelg,2026-02-28T21:28:57.192Z
auto_5558,auto_eQm8ndGZ4IA9Ub0qptGelg_h45,"45.4396152,-75.6799153",45,0,90,50,30,auto_sampler,"45.4396381,-75.6798385",eQm8ndGZ4IA9Ub0qptGelg,45.43961522299486,-75.67991528682964,2024-09,ok,eQm8ndGZ4IA9Ub0qptGelg,2026-02-28T21:28:57.192Z
auto_5559,auto_eQm8ndGZ4IA9Ub0qptGelg_h90,"45.4396152,-75.6799153",90,0,90,50,30,auto_sampler,"45.4396381,-75.6798385",eQm8ndGZ4IA9Ub0qptGelg,45.43961522299486,-75.67991528682964,2024-09,ok,eQm8ndGZ4IA9Ub0qptGelg,2026-02-28T21:28:57.192Z
auto_5560,auto_eQm8ndGZ4IA9Ub0qptGelg_h135,"45.4396152,-75.6799153",135,0,90,50,30,auto_sampler,"45.4396381,-75.6798385",eQm8ndGZ4IA9Ub0qptGelg,45.43961522299486,-75.67991528682964,2024-09,ok,eQm8ndGZ4IA9Ub0qptGelg,2026-02-28T21:28:57.192Z
auto_5561,auto_feSRRyM1CVuGlTlHVCmusA_h180,"45.4289612,-75.6576898",180,0,90,50,30,auto_sampler,"45.4289662,-75.6578921",feSRRyM1CVuGlTlHVCmusA,45.42896123360534,-75.65768975425138,2020-10,ok,feSRRyM1CVuGlTlHVCmusA,2026-02-28T21:28:57.289Z
auto_5562,auto_feSRRyM1CVuGlTlHVCmusA_h225,"45.4289612,-75.6576898",225,0,90,50,30,auto_sampler,"45.4289662,-75.6578921",feSRRyM1CVuGlTlHVCmusA,45.42896123360534,-75.65768975425138,2020-10,ok,feSRRyM1CVuGlTlHVCmusA,2026-02-28T21:28:57.289Z
auto_5563,auto_feSRRyM1CVuGlTlHVCmusA_h270,"45.4289612,-75.6576898",270,0,90,50,30,auto_sampler,"45.4289662,-75.6578921",feSRRyM1CVuGlTlHVCmusA,45.42896123360534,-75.65768975425138,2020-10,ok,feSRRyM1CVuGlTlHVCmusA,2026-02-28T21:28:57.289Z
auto_5564,auto_feSRRyM1CVuGlTlHVCmusA_h315,"45.4289612,-75.6576898",315,0,90,50,30,auto_sampler,"45.4289662,-75.6578921",feSRRyM1CVuGlTlHVCmusA,45.42896123360534,-75.65768975425138,2020-10,ok,feSRRyM1CVuGlTlHVCmusA,2026-02-28T21:28:57.289Z
auto_5565,auto_feSRRyM1CVuGlTlHVCmusA_h0,"45.4289612,-75.6576898",0,0,90,50,30,auto_sampler,"45.4289662,-75.6578921",feSRRyM1CVuGlTlHVCmusA,45.42896123360534,-75.65768975425138,2020-10,ok,feSRRyM1CVuGlTlHVCmusA,2026-02-28T21:28:57.289Z
auto_5566,auto_feSRRyM1CVuGlTlHVCmusA_h45,"45.4289612,-75.6576898",45,0,90,50,30,auto_sampler,"45.4289662,-75.6578921",feSRRyM1CVuGlTlHVCmusA,45.42896123360534,-75.65768975425138,2020-10,ok,feSRRyM1CVuGlTlHVCmusA,2026-02-28T21:28:57.289Z
auto_5567,auto_feSRRyM1CVuGlTlHVCmusA_h90,"45.4289612,-75.6576898",90,0,90,50,30,auto_sampler,"45.4289662,-75.6578921",feSRRyM1CVuGlTlHVCmusA,45.42896123360534,-75.65768975425138,2020-10,ok,feSRRyM1CVuGlTlHVCmusA,2026-02-28T21:28:57.289Z
auto_5568,auto_feSRRyM1CVuGlTlHVCmusA_h135,"45.4289612,-75.6576898",135,0,90,50,30,auto_sampler,"45.4289662,-75.6578921",feSRRyM1CVuGlTlHVCmusA,45.42896123360534,-75.65768975425138,2020-10,ok,feSRRyM1CVuGlTlHVCmusA,2026-02-28T21:28:57.289Z
auto_5569,auto_9LDmNKWLDPsHU8Ng62kyHQ_h180,"45.3910852,-75.7620652",180,0,90,50,30,auto_sampler,"45.3906277,-75.7616707",9LDmNKWLDPsHU8Ng62kyHQ,45.39108524668331,-75.76206523647355,2023-10,ok,9LDmNKWLDPsHU8Ng62kyHQ,2026-02-28T21:28:57.416Z
auto_5570,auto_9LDmNKWLDPsHU8Ng62kyHQ_h225,"45.3910852,-75.7620652",225,0,90,50,30,auto_sampler,"45.3906277,-75.7616707",9LDmNKWLDPsHU8Ng62kyHQ,45.39108524668331,-75.76206523647355,2023-10,ok,9LDmNKWLDPsHU8Ng62kyHQ,2026-02-28T21:28:57.416Z
